0.00158345,0.0294343,0.0147799,46.8577,86.5385,53.2558,0.00221688,33.0883
0.181327,0.055581,0.121745,1.44144,9.70944,3.25279,2.57072,48.2156
0.0307617,0.0400626,0.0351687,10.5661,23.4812,14.1422,0.846621,37.6465
0.00158345,0.0294343,0.0147799,48.6137,86.5385,54.7287,0.00221688,33.0883
0.00158345,0.0294343,0.0147799,42.2366,86.5385,49.3798,0.00221688,33.0883
0.00147955,0.0294343,0.0147253,23.8378,36.8132,27.2727,0.00221169,33.1659
0.00158345,0.0294343,0.0147799,67.8373,92.7885,71.8605,0.00221688,54.3062
0.00479133,0.0384196,0.0207253,13.5308,12.7604,13.2461,0.053512,65.5781
