41,261.78010471204186,11.49
44,255.10204081632654,10.3
02,254.4529262086514,19.34
47,469.4835680751174,20.06
14,505.050505050505,10.78
28,251.25628140703517,9.4
16,257.0694087403599,8.81
30,244.49877750611248,9.84
15,278.55153203342616,9.96
36,258.3979328165375,9.06
