11,50,23.5
16,40,29.6
21,17,78.1
22,35,33.6
12,44,41.9
07,39,29.9
31,24,79.51
19,39,30.1
35,36,32.9
43,11,95.2
26,35,34.6
25,35,34.8
32,32,30.3
33,38,31.4
36,36,33.1
34,40,29.3
40,15,86.8
55,14,146.77
52,38,28.9
51,45,23.1
