04,146,398
12,158,226
07,88,243.98
31,211,266.2
16,175,80.55
21,103,457.71
22,104,258.96
19,282,234.86
35,279,78.1
43,146,1220.6
39,97,509.15
13,73,362.1
20,172,78.96
17,124,130
34,83,299.9430077
40,96,850.5474565
55,76,827.134
