13,9006.340539,141.9
15,15470.86217,92.6
19,19446.94372,81.56
35,16745.9344,91.9
43,2753.027214,595.147
07,16712.08473,86.872
39,5397.060696,206
04,7304.364931,164.93
42,15144.4109,92.931
27,7098.439276,166.5814
41,15121.94267,94.587
03,18549.90926,80.86
44,8683.520582,139.69
47,17371.45334,84.41
56,0,248.0397
